dt_captura,no_emissor,link
2026-08-27,"Vert Cia Securitizadora 2022-89-1,2 (Mercado Livre)",https://www.fitchratings.com/entity/vert-companhia-securitizadora-2022-1-mercado-livre-97410809
2026-08-27,Opea Securitizadora S.A. 2022-49-2 (Cogna),https://www.fitchratings.com/entity/true-securitizadora-2022-2-cogna-97402939
2026-08-27,Riza Securitizadora 2022-62-1 (Hapvida),https://www.fitchratings.com/entity/virgo-companhia-de-securitizacao-2022-1-bcbf-97435461
2026-08-27,"Riza Securitizadora 2022-56-1,2 (Smartfit)",https://www.fitchratings.com/entity/virgo-companhia-de-securitizacao-2022-1-2-smartfit-97430829
2026-08-27,"Opea Securitizadora S.A. 2022-83-1,2,3,4 (Rede D'Or)",https://www.fitchratings.com/entity/opea-securitizadora-2022-1-2-3-4-rede-d-or-97438680
2026-08-27,Opea Securitizadora S.A. 2022-31-1 (Dexco),https://www.fitchratings.com/entity/true-securitizadora-sa-2022-1-duratex-97396005
2026-08-27,"Opea Securitizadora S.A. 2023-190-1,2 (VCSA)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2023-1-2-vcsa-97533356
2026-08-27,"Opea Securitizadora S.A. 2023-159-1,2,3 (Movida)",https://www.fitchratings.com/entity/movida-participacoes-sa-97502173
2026-08-27,Eco Securitizadora 2023-285-1 (Dexco),https://www.fitchratings.com/entity/eco-securitizadora-de-direitos-creditorio-do-agronegocio-sa-2023-1-dexco-97538242
2026-08-27,"Opea Securitizadora S.A. 2023-245-1,2 (Rede D'Or)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2023-1-2-rede-d-or-97568079
2026-08-27,Riza Securitizadora 2024-167-1 (Multiplan),https://www.fitchratings.com/entity/virgo-cia-de-securitizacao-2024-167-1-multiplan-97612066
2026-08-27,"Opea Securitizadora S.A. 2024-272-1,2,3 (Grupo Salta)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2024-272-1-2-3-grupo-salta-97593456
2026-08-27,"Opea Securitizadora S.A. 2024-298-1,2 (Iguatemi Shopping)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2024-298-1-2-iguatemi-empresa-de-shopping-centers-sa-97620833
2026-08-27,"Eco Securitizadora 2024-332-1,2,3 (BRF)",https://www.fitchratings.com/entity/eco-securitizadora-2024-332-1-2-3-brf-97618528
2026-08-27,"Eco Securitizadora 2025-390-1,2,3,4 (BRF)",https://www.fitchratings.com/entity/eco-securitizadora-2025-390-1-2-3-4-brf-97725128
2026-08-27,"Opea Securitizadora S.A. 2025-416-1,2 (Iguatemi Shopping)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2025-416-1-2-iguatemi-shopping-97715042
2026-08-27,"Riza Securitizadora 2024-218-1,2,3 (JBS)",https://www.fitchratings.com/entity/virgo-cia-de-securitizacao-2024-218-1-2-3-jbs-97652090
2026-08-27,Opea Securitizadora S.A. 2019-1-233 (VCSA),https://www.fitchratings.com/entity/rb-capital-companhia-de-securitizacao-2019-232-233-vci-96808579
2026-08-27,Vert Cia Securitizadora 2020-46-1 (BRF),https://www.fitchratings.com/entity/vert-companhia-securitizadora-2020-1-brf-97009515
2026-08-27,Vert Cia Securitizadora 2020-46-2 (BRF),https://www.fitchratings.com/entity/vert-companhia-securitizadora-2020-2-brf-97013158
2026-08-27,Cooperativa Central de Credito Rural com Interacao Solidaria - Central Cresol Sicoper,https://www.fitchratings.com/entity/cooperativa-central-de-credito-rural-com-interacao-solidaria-central-cresol-sicoper-97361361
2026-08-27,Cooperativa Central de Credito com Interacao Solidaria - Central Cresol Baser,https://www.fitchratings.com/entity/cooperativa-central-de-credito-com-interacao-solidaria-central-cresol-baser-97078781
2026-08-27,Cooperativa Central de Credito Ailos,https://www.fitchratings.com/entity/cooperativa-central-de-credito-ailos-97229433
2026-08-27,Cooperativa Central de Credito do Estado de Sao Paulo - Sicoob Sao Paulo,https://www.fitchratings.com/entity/cooperativa-central-de-credito-do-estado-de-sao-paulo-sicoob-sao-paulo-97706538
2026-08-27,Hidrovias do Brasil S.A.,https://www.fitchratings.com/entity/hidrovias-do-brasil-sa-96584762
2026-08-27,EDP Energias do Brasil S.A.,https://www.fitchratings.com/entity/edp-energias-do-brasil-sa-94762090
2026-08-27,Opea Securitizadora S.A. 2026-608-1 (Iguatemi),https://www.fitchratings.com/entity/opea-securitizadora-sa-2026-608-1-iguatemi-97904782
2026-08-27,Banco Digimais S.A.,https://www.fitchratings.com/entity/banco-digimais-sa-89817862
2026-08-27,Credito Universitario III FIDC,https://www.fitchratings.com/entity/credito-universitario-iii-fidc-97848777
2026-08-27,Solar Bebidas S.A.,https://www.fitchratings.com/entity/solar-bebidas-sa-97327228
2026-08-27,Norsa Refrigerantes S.A.,https://www.fitchratings.com/entity/norsa-refrigerantes-sa-96784265
2026-08-27,Ribeiro Goncalves Energia Solar S.A.,https://www.fitchratings.com/entity/ribeiro-goncalves-energia-solar-spe-sa-97544021
2026-08-27,Equatorial Para Distribuidora de Energia S.A.,https://www.fitchratings.com/entity/equatorial-energia-para-distribuidora-de-energia-sa-83541468
2026-08-27,Equatorial Goias Distribuidora de Energia S.A,https://www.fitchratings.com/entity/celg-distribuicao-sa-95312890
2026-08-27,Echoenergia Participacoes S.A.,https://www.fitchratings.com/entity/echoenergia-participacoes-sa-96662850
2026-08-27,Barreiras Holding S.A.,https://www.fitchratings.com/entity/barreiras-holding-sa-97585626
2026-08-27,Companhia Imobiliaria de Brasilia (Terracap),https://www.fitchratings.com/entity/companhia-imobiliaria-de-brasilia-terracap-97616237
2026-08-27,Elea Digital Infraestrutura e Redes de Telecomunicacoes S.A.,https://www.fitchratings.com/entity/drammen-rj-infraestrutura-e-redes-de-telecomunicacoes-sa-97272267
2026-08-27,Brazil,https://www.fitchratings.com/entity/brazil-80442191
2026-08-27,Sociedade de Abastecimento de Agua e Saneamento S.A.,https://www.fitchratings.com/entity/sociedade-de-abastecimento-de-agua-e-saneamento-sa-96230976
2026-08-27,TIM Brasil Servicos e Participacoes S.A.,https://www.fitchratings.com/entity/tim-brasil-servicos-e-participacoes-sa-97462270
2026-08-27,TIM S.A.,https://www.fitchratings.com/entity/tim-sa-97088596
2026-08-27,Facta INSS CB FIDC,https://www.fitchratings.com/entity/facta-inss-cb-fidc-97441991
2026-08-27,Agencia de Fomento do Estado de Santa Catarina S.A. - Badesc,https://www.fitchratings.com/entity/agencia-de-fomento-do-estado-de-santa-catarina-sa-badesc-96804570
2026-08-27,Eldorado Brasil Celulose S.A.,https://www.fitchratings.com/entity/eldorado-brasil-celulose-sa-96152344
2026-08-27,Fortbrasil Securitizadora S.A.,https://www.fitchratings.com/entity/fortbrasil-administradora-de-cartoes-de-credito-sa-97172463
2026-08-27,Nova Occam Brasil Gestao de Recursos Ltda,https://www.fitchratings.com/entity/nova-occam-brasil-gestao-de-recursos-ltda-97491611
2026-08-27,Occam Brasil Gestao de Recursos Ltda.,https://www.fitchratings.com/entity/occam-brasil-gestao-de-recursos-ltda-96672817
2026-08-27,Rodobens S.A.,https://www.fitchratings.com/entity/rodobens-sa-97239694
2026-08-27,RNI Negocios Imobiliarios S.A.,https://www.fitchratings.com/entity/rni-negocios-imobiliarios-sa-89317063
2026-08-27,Aguas Guariroba S.A.,https://www.fitchratings.com/entity/aguas-guariroba-sa-89867861
2026-08-27,Prolagos S.A. - Concessionaria de Servicos Publicos de Agua e Esgoto,https://www.fitchratings.com/entity/prolagos-sa-concessionaria-de-servicos-publicos-de-agua-e-esgoto-89867865
2026-08-27,Aegea Saneamento e Participacoes S.A.,https://www.fitchratings.com/entity/aegea-saneamento-e-participacoes-sa-91565696
2026-08-27,Companhia Riograndense de Saneamento Corsan,https://www.fitchratings.com/entity/companhia-riograndense-de-saneamento-corsan-97071542
2026-08-27,Aguas de Teresina Saneamento SPE S.A.,https://www.fitchratings.com/entity/aguas-de-teresina-saneamento-spe-sa-96568164
2026-08-27,Blau Farmaceutica S.A.,https://www.fitchratings.com/entity/blau-farmaceutica-sa-96789775
2026-08-27,Multiplan Empreendimentos Imobiliarios S.A.,https://www.fitchratings.com/entity/multiplan-empreendimentos-imobiliarios-sa-96177986
2026-08-27,Enel Green Power Volta Grande S.A.,https://www.fitchratings.com/entity/enel-green-power-volta-grande-sa-96819597
2026-08-27,Transportadora Associada de Gas S.A. - TAG,https://www.fitchratings.com/entity/transportadora-associada-de-gas-sa-tag-96625934
2026-08-27,"Sao Paulo, State of",https://www.fitchratings.com/entity/sao-paulo-state-of-90237272
2026-08-27,Banco BOCOM BBM S.A.,https://www.fitchratings.com/entity/banco-bocom-bbm-sa-80732935
2026-08-27,Companhia de Saneamento do Parana - SANEPAR,https://www.fitchratings.com/entity/companhia-de-saneamento-do-parana-sanepar-96358618
2026-08-27,BR Partners Banco de Investimento S.A.,https://www.fitchratings.com/entity/br-partners-banco-de-investimento-sa-94195914
2026-08-27,Banco ABC Brasil S.A.,https://www.fitchratings.com/entity/banco-abc-brasil-sa-80543393
2026-08-27,JSL S.A.,https://www.fitchratings.com/entity/jsl-sa-90188261
2026-08-27,Movida Participacoes S.A.,https://www.fitchratings.com/entity/movida-participacoes-sa-96487716
2026-08-27,Simpar S.A.,https://www.fitchratings.com/entity/simpar-sa-97012100
2026-08-27,"Vamos Locacao de Caminhoes, Maquinas e Equipamentos S.A.",https://www.fitchratings.com/entity/vamos-locacao-de-caminhoes-maquinas-e-equipamentos-sa-96704030
2026-08-27,Riza Securitizadora 2019-4-64 (Sao Goncalo Shopping),https://www.fitchratings.com/entity/isec-securitizadora-2019-64-sao-goncalo-shopping-97158676
2026-08-27,Delfinance Sociedade de Crédito Direto S.A.,https://www.fitchratings.com/entity/delcred-sociedade-de-credito-direto-sa-97711779
2026-08-27,InterCement Participacoes S.A. - Em Recuperacao Judicial,https://www.fitchratings.com/entity/intercement-participacoes-sa-92950500
2026-08-27,Companhia de Gas do Estado do Rio Grande do Sul,https://www.fitchratings.com/entity/companhia-de-gas-do-estado-do-rio-grande-do-sul-97787579
2026-08-27,Banco XP S.A,https://www.fitchratings.com/entity/banco-xp-sa-97172367
2026-08-27,Uniao Quimica Farmaceutica Nacional S.A.,https://www.fitchratings.com/entity/uniao-quimica-farmaceutica-nacional-sa-90998502
2026-08-27,Delga Industria e Comercio S.A.,https://www.fitchratings.com/entity/delga-industria-e-comercio-sa-97840336
2026-08-27,Vivara Participacoes S.A.,https://www.fitchratings.com/entity/vivara-participacoes-sa-97559261
2026-08-27,Companhia Catarinense de Aguas e Saneamento - CASAN,https://www.fitchratings.com/entity/companhia-catarinense-de-aguas-e-saneamento-casan-92740312
2026-08-27,Yinson Boronia Production B.V.,https://www.fitchratings.com/entity/yinson-boronia-production-bv-97599549
2026-08-27,Copel Distribuicao S.A.,https://www.fitchratings.com/entity/copel-distribuicao-sa-96382097
2026-08-27,Companhia Paranaense de Energia (COPEL),https://www.fitchratings.com/entity/companhia-paranaense-de-energia-copel-80614489
2026-08-27,Copel Geracao e Transmissao S.A.,https://www.fitchratings.com/entity/copel-geracao-e-transmissao-sa-96167039
2026-08-27,Copel Servicos S.A.,https://www.fitchratings.com/entity/copel-servicos-sa-97607160
2026-08-27,Cooperativa de Credito Crediceripa - Sicoob Crediceripa,https://www.fitchratings.com/entity/cooperativa-de-credito-crediceripa-sicoob-crediceripa-96975124
2026-08-27,Cooperativa de Credito PRO - Sicoob PRO,https://www.fitchratings.com/entity/cooperativa-de-credito-pro-97696341
2026-08-27,Sicoob Cocred Cooperativa de Credito,https://www.fitchratings.com/entity/sicoob-cocred-cooperativa-de-credito-97262424
