dt_captura,no_emissor,link
2026-09-02,Santa Catarina (State of),https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/GOVS/entityId/1000801
2026-09-02,Santos Brasil Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000809
2026-09-02,Sao Martinho S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000537
2026-09-02,Vale S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000610
2026-09-02,Vale do Tijuco Acucar e Alcool S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001436
2026-09-02,"Vamos Locacao de Caminhoes, Maquinas e Equipamentos S.A.",https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000315
2026-09-02,BRAM - Bradesco Asset Management S.A. Distribuidora de Titulos e Valores Mobiliarios,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1001401
2026-09-02,Brasil Tecnologia E Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000098
2026-09-02,Brasil Terrenos Holding S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000034
2026-09-02,Braskem S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001225
2026-09-02,Brava Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000914
2026-09-02,C.Vale Cooperativa Agroindustrial,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1005821
2026-09-02,Chapada do Piaui I Holding S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000874
2026-09-02,GJA Industrias S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000270
2026-09-02,Irani Papel e Embalagem S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000476
2026-09-02,Itapebi Geracao de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001495
2026-09-02,Itapoa Terminais Portuarios S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000835
2026-09-02,Itau Asset Management,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1004289
2026-09-02,Itausa S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000382
2026-09-02,Klabin S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000312
2026-09-02,Planagri S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000075
2026-09-02,Plano & Plano Desenvolvimento Imobiliario S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001015
2026-09-02,Pravaler Credito Universitario Fundo de Investimento em Direitos Creditorios - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000956
2026-09-02,Pravaler Credito Universitario II Fundo de Investimento em Direitos Creditorios - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001549
2026-09-02,Pravaler Credito Universitario IV Fundo de Investimento em Direitos Creditorios - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001075
2026-09-02,Qualicorp Consultoria e Corretora de Seguros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000822
2026-09-02,Stark Bank S.A. - Instituição de Pagamento,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1005822
2026-09-02,Travessia Securitizadora de Creditos Financeiros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001266
